NoticeId,Title,Sol#,Department/Ind.Agency,CGAC,Sub-Tier,FPDS Code,Office,AAC Code,PostedDate,Type,BaseType,ArchiveType,SetASideCode,SetASide,PostedDate,ResponseDeadLine,NaicsCode,ClassificationCode,Active,Link,Description,ResponseDeadLine_Converted,ai_summary_description
e6b40defee104f668b388e85583e8126,Hearing Enhancement through ARtificially Intelligent NeurotechnoloGy (HEARING),ARPA-H-SOL-26-154,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",75.0,NATIONAL INSTITUTES OF HEALTH,7529,ADVANCED RESEARCH PROJECTS AGENCY FOR HEALTH (ARPA-H),75N992,2026-05-08 16:06:59.957-04,Solicitation,Solicitation,auto15,NONE,No Set aside used,2026-05-08 16:06:59.957-04,2026-08-14T14:00:00-04:00,541715.0,AN13,Yes,https://sam.gov/workspace/contract/opp/e6b40defee104f668b388e85583e8126/view,"May 08, 2026: This amendment updates the HEARING website links. May 07, 2026: The Advanced Research Projects Agency for Health (ARPA-H) posts this funding opportunity in support of the Hearing Enhancement through ARtificially Intelligent NeurotechnoloGy (HEARING) Program. ARPA-H anticipates multiple awards with Other Transaction (OT) award types resulting from this announcement. Interested parties are invited to review the HEARING Special Notice ARPA-H-SN-26-154 and Innovative Solutions Opening (ISO) ARPA-H-SOL-26-154. Parties interested in submitting a proposal in response to the ARPA-H HEARING ISO are required (mandatory) to submit a solution summary. No awards will be made, or funding provided as a result of solution summary submissions. The Proposers' Day event will take place in Arlington, VA. The event is intended to facilitate teaming and foster a greater understanding of the HEARING Program.",2026-08-14 18:00:00+00:00," ARPA-H anticipates multiple awards with Other Transaction (OT) award types resulting from this announcement . Proposers' Day event will take place in Arlington, VA ."
16b2cd89ff8c4b219b889cf1ce4bfa6c,Hearing Enhancement through ARtificially Intelligent NeurotechnoloGy (HEARING) - Proposers' Day,ARPA-H-SN-26-154,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",75.0,NATIONAL INSTITUTES OF HEALTH,7529,ADVANCED RESEARCH PROJECTS AGENCY FOR HEALTH (ARPA-H),75N992,2026-05-08 15:42:59.836-04,Special Notice,Special Notice,auto15,NONE,No Set aside used,2026-05-08 15:42:59.836-04,2026-08-14T14:00:00-04:00,541715.0,AN13,Yes,https://sam.gov/workspace/contract/opp/16b2cd89ff8c4b219b889cf1ce4bfa6c/view,"May 08 2026: This amendment updates the HEARING website links. May 07, 2026: The Advanced Research Projects Agency for Health (ARPA-H) posts this funding opportunity in support of the Hearing Enhancement through ARtificially Intelligent NeurotechnoloGy (HEARING) Program. ARPA-H anticipates multiple awards with Other Transaction Award types resulting from this announcement. Interested parties are invited to review the HEARING Special Notice ARPA-H-SN-26-154. The Proposers' Day event will take place in Arlington, VA. The event is intended to facilitate teaming and foster a greater understanding of the HEARING Program.",2026-08-14 18:00:00+00:00," The Proposers' Day event will take place in Arlington, VA. The event is intended to facilitate teaming and foster a greater understanding of the HEARING Program ."
a3bb33b6ae574c4baa88ed615374d5b3,Astrea RFP Release,HM0476-R-0010,DEPT OF DEFENSE,97.0,NATIONAL GEOSPATIAL-INTELLIGENCE AGENCY (NGA),97AB,ATTN: MS S84 - OCS,HM0476,2026-05-08 13:50:41.414-04,Solicitation,Presolicitation,auto15,NONE,No Set aside used,2026-05-08 13:50:41.414-04,2026-06-26T14:00:00-04:00,541715.0,AJ12,Yes,https://sam.gov/workspace/contract/opp/a3bb33b6ae574c4baa88ed615374d5b3/view,"The Astrea Request for Proposal (RFP) was released on the Acquisition Center of Excellence, CLASSIFIED Acquisition Research Center today, 8 May 2026. Questions shall be submitted IAW the RFP instructions, to Contracting POCs Joseph Cloft and Kelvin Chau (Joseph.d.cloft@nga.mil , phong.v.chau@nga.mil) no later than 1400 ET on 22 May 2026.",2026-06-26 18:00:00+00:00," The Astrea Request for Proposal (RFP) was released on the Acquisition Center of Excellence, CLASSIFIED Acquisition Research Center today, 8 May 2026 . Questions shall be submitted IAW the RFP instructions, to Contracting POCs Joseph Cloft and Kelvin Chau (Joseph.d.cloft@nga.mil"
aba9771b91804328a844efe5cc473a5d,TRANSFORMER BUSHINGS,369767,"ENERGY, DEPARTMENT OF",89.0,"ENERGY, DEPARTMENT OF",8900,FERMILAB - DOE CONTRACTOR,899034,2026-05-08 13:03:11.812-04,Combined Synopsis/Solicitation,Combined Synopsis/Solicitation,auto15,NONE,No Set aside used,2026-05-08 13:03:11.812-04,2026-05-29T16:00:00-05:00,335311.0,AG15,Yes,https://sam.gov/workspace/contract/opp/aba9771b91804328a844efe5cc473a5d/view,"Request for Quote | brand name or item specifications equal to Fermi Forward Discovery Group (FFDG) FOR FERMILAB has a requirement for BRAND NAME OR SPECIFICATIONS EQUAL TO TRANSFORMER BUSHINGS NAICS Code for this procurement is 335311 Fermi Forward Discovery Group (FFDG) Strategic Commercial Purchasing located in Batavia, Illinois issuing a Request for Quote (RFQ) for a commercial, single award contract to a responsible supplier. This is a combined synopsis/solicitation for commercial products or commercial services prepared in accordance with the format in FAR subpart 12.6, as supplemented with additional information included in this notice. This announcement constitutes the only solicitation; quotes are being requested, and a written solicitation will not be issued. Fermi Forward Discovery Group (FFDG) intends to award Firm Fixed Price (FFP) contract. This is an all-or-non requirement, and the government will award a single purchase order to the offeror responsible whose offer conforms to the requirements as stated in the solicitation and is most advantageous to the Government based on the criteria listed within this solicitation. HV T84, PART NUMBER #339840, HSP RIS TYPE, SESTFTA 1300-345-800 |QTY 3 HV T87, PART NUMBER #367070 HSP RIS TYPE, SESTFTA 1300-362-800 | QTY 3 HV T86, PART NUMBER #3339840 HSP RIS TYPE, SESTFTA 1300-345-800 | QTY 3 HV T83, PART NUMBER #348360, HSP RIS TYPE, SESTFTA 1300-345-2000 | QTY 3 Oral communications are not acceptable in response to this notice. Interested organizations may submit their capabilities and qualifications to perform the effort in writing to the identified point of contact no later than 4:00 p.m. Central Standard Time on 5/29/2026. Such capabilities /qualifications will be evaluated solely for the purpose of determining whether to conduct this procurement on a competitive basis. A decision by the Government not to compete this proposed effort on full and open competition basis, based upon responses to this notice, is solely with the discretion of the government. The following terms and conditions shall become a part of any subsequent purchase order/subcontract resulting from this RFP. FRA General Terms and Conditions for Commercial Products and Commercial Services (8/2025) The above referenced terms and conditions are available on the Fermilab Business Services Web Site. They are PDF Format and can be accessed at the following URL: https://procurement.fnal.gov/terms-conditions/ FERMI Strategic Commercial Purchasing will be the procuring center for this effort. All equipment and or services are to be delivered F.O.B. Fermi National Accelerator Laboratory (Fermilab), Batavia, IL 60510, Freight prepaid (delivered). The following Representations must be completed and returned with your proposal. SARC – Subcontractor Annual Reps & Certs PUR-466 – Proposal Certifications The RFP response shall include a completed RFP page include a price, with a completed SARC and PUR-466. All contractual questions shall be directed to: Cathleen E. Stadler Procurement Specialist 630-840-2763 cstadler@fnal.gov",2026-05-29 21:00:00+00:00," Fermi Forward Discovery Group (FFDG) Strategic Commercial Purchasing located in Batavia, Illinois issuing a Request for Quote (RFQ) for a commercial, single award contract to a responsible supplier . The government will award a single purchase order to the offeror responsible whose offer conforms to the requirements as stated in the solicitation"
217663ffd18e418cbf9e5c7e5cab74e3,RFI-DARPA-SN-26-33,DARPA-SN-26-33,DEPT OF DEFENSE,97.0,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),97AE,DEF ADVANCED RESEARCH PROJECTS AGCY,HR0011,2026-05-08 09:41:44.737-04,Special Notice,Special Notice,autocustom,,,2026-05-08 09:41:44.737-04,2026-05-15T16:00:00-04:00,541715.0,AC12,Yes,https://sam.gov/workspace/contract/opp/217663ffd18e418cbf9e5c7e5cab74e3/view,This Request for Information (RFI) from the Defense Advanced Research Projects Agency (DARPA)’s Tactical Technology Office (TTO) seeks information regarding capabilities in two categories.,2026-05-15 20:00:00+00:00,This Request for Information (RFI) from the Defense Advanced Research Projects Agency (DARPA)’s Tactical Technology Office (TTO) seeks information regarding capabilities in two categories.
cb5394b8b13b41db9ec63e4c957bb408,Trusted Partner Program - Industry Day Notification,,DEPT OF DEFENSE,21.0,DEPT OF THE ARMY,2100,W6QK ACC-APG DURHAM,W911NF,2026-05-07 17:07:45.298-04,Special Notice,Special Notice,auto15,,,2026-05-07 17:07:45.298-04,2026-05-06T16:00:00-04:00,541714.0,AJ12,Yes,https://sam.gov/workspace/contract/opp/cb5394b8b13b41db9ec63e4c957bb408/view,"INDUSTRY DAY NOTICE (FOR TPP): The Army Contracting Command - Research Triangle Park Division along with the U.S. Army Combat Capabilities Development Command (DEVCOM), Army Research Office (ARO) cordially invites you to our upcoming Industry Day event held on 07 May 2026 from 09:30 AM to 11:30 AM EST in support of the posted, draft solicitation for the Trusted Partner Program as provided under: https://sam.gov/workspace/contract/opp/629e0be660b043b99a133e3a3ca37147/view This virtual event offers potential industry partners in Higher Education and their Associated Entities, as well as Non-Profit Research Institutes and Federally Funded Research and Development Centers an opportunity to support projects at all security levels, including Controlled Unclassified Information, Secret, and Top Secret and to manage research spanning Technology Readiness Levels (from fundamental discovery to advanced technology development) to rapidly initiate and execute sensitive, basic, and applied research projects across a wide range of scientific disciplines critical to Army needs. Please click on the following registration link and click “START NOW” to register: https://forms.osi.apps.mil/r/Myd4KLcSQQ * Registration Deadline: 4:00PM EST, Wednesday 06 May 2026* To participate in the Industry Day event, click on the following link to join: https://dod.teams.microsoft.us/l/meetup-join/19%3adod%3ameeting_ac4e21512f844cb39ab79de0cd9ad3a4%40thread.v2/0?context=%7B%22Tid%22%3A%22fae6d70f-954b-4811-92b6-0530d6f84c43%22%2C%22Oid%22%3A%229241d0f7-5a97-4565-bef1-9d38d2159ca7%22%2C%22IsBroadcastMeeting%22%3Atrue%2C%22role%22%3A%22a%22%7D&btype=a&role=a There will also be an opportunity for one-on-one sessions, so please sign up at the link below if you are interested: Industry Day One-on-Ones: (30 minutes) Click Link to Sign Up: ? https://webmail.apps.mil/book/DEVCOMAROTPPdraftRFP-Bookings@army.mil/s/OgD3AOTq7ES0NK3t12XAog2?ismsaljsauthenabled ????????????Thursday, May 7th, 2026: ????? 1200 - 1500 EST ????????????Friday, May 8th, 2026: ??????? 0900 - 1700 EST? ????????????Monday, May 11th, 2026: ????? 0900 - 1700 EST *** PLEASE NOTE: ATTACHMENT WILL HAVE EMBEDDED LINKS ***",2026-05-06 20:00:00+00:00," The Army Contracting Command - Research Triangle Park Division along with the U.S. Army Combat Capabilities Development Command (DEVCOM), Army Research Office (ARO) cordially invites you to our upcoming Industry Day event held on 07 May 2026 from 0930 AM to 11:30 AM EST in support of the posted, draft"
5ad0aa690d994d6cba5dcbc3c533cf7a,Aviation Research BAA 2025,692M15-25-R-00004,"TRANSPORTATION, DEPARTMENT OF",69.0,FEDERAL AVIATION ADMINISTRATION,6920,"692M15 ACQUISITION & GRANTS, AAQ600",692M15,2026-05-07 14:24:11.413-04,Solicitation,Solicitation,autocustom,,,2026-05-07 14:24:11.413-04,2029-12-02T17:00:00-05:00,5417.0,AJ11,Yes,https://sam.gov/workspace/contract/opp/5ad0aa690d994d6cba5dcbc3c533cf7a/view,"This Broad Agency Announcement (BAA), for Screening Information Request 692M15-25-R-00004, is sponsored by the Federal Aviation Administration (FAA) and will be open for ten (10) years from December 5, 2024. The BAA will be valid through December 4, 2034, unless terminated sooner. This BAA supports research interests from the William J. Hughes Technical Center for Advanced Aerospace, Aviation Research Division, which is located at Atlantic City International Airport, Atlantic City, NJ and other FAA organizations as required. See attached documents. Amendment 010 is issued to add BAA Topic of Interest ARAP0015 Number: ARAP0015 Advancing Concrete Strength Evaluation for Airport Pavement Design and Construction Amendment 009 is issued to remove BAA Topic of Interest ARSS0002 Flight Controls and Mechanical Systems and correct POC information for Topic ARSM0001 Structural Integrity of Metallic Components Amendment 008 is issued to add BAA Topic of Interest ARSM0001 Structural Integrity of Metallic Components Amendment 007 is issued to add BAA Topic of Interest ARSP0001 Nickle Anomoly Fatigue Testing Amendment 006 is issued to add BAA Topic of Interest ARAP0014 Advancing Pavement Condition Assessment Practices for Airport Pavements. Amendment 005 is issued to delete BAA Topic of Interest ARAP0001 Develop Measurements, Specifications, and Guidance for Multiple Bump Events of Airport Pavement Roughness to Supplement the Existing Pavement Surface Boeing Bump Index (BBI). Amendment 004 is issued to add BAA Topic of Interest ARAP0013 Enhancement of Airport Pavement Layer Backcalculation Software (BAKFAA). Amendment 003 is issued to remove BAA Topic of Interest ARAS0009 Airport Unmanned Aircraft System(s) (UAS) Detection and Mitigation Research Program which was previously deleted under Amendment 001. Amendment 002 is issued to add BAA Topics of Interest ARAP0012 Engineering Analysis of Field Monitoring and Instrumentation Data and ARSS0009 Future of Oversight. Amendment 001 is issued to delete BAA Topic of Interest ARAS0009 Airport Unmanned Aircraft System(s) (UAS) Detection and Mitigation Research Program.",2029-12-02 22:00:00+00:00," This Broad Agency Announcement (BAA) is sponsored by the Federal Aviation Administration . The BAA supports research interests from the William J. Hughes Technical Center for Advanced Aerospace, Aviation Research Division, which is located at Atlantic City International Airport, Atlantic City, NJ ."
87a9bebf307046acb39776eabf60adbe,Environmental Microbial Microflora Differentiation Between Cities,70RWMD26RFI00000001,"HOMELAND SECURITY, DEPARTMENT OF",70.0,OFFICE OF PROCUREMENT OPERATIONS,7001,CWMD ACQ DIV,70RWMD,2026-05-07 11:37:48.183-04,Sources Sought,Sources Sought,autocustom,,,2026-05-07 11:37:48.183-04,2026-05-28T17:00:00-04:00,541715.0,AJ12,Yes,https://sam.gov/workspace/contract/opp/87a9bebf307046acb39776eabf60adbe/view,See Attached Notice.,2026-05-28 21:00:00+00:00,See Attached Notice.
5d9d0191fb7b42b7ba723bdc070425ed,Engineering Services and Supplies to Support AEGIS Weapon System,N00164-26-S-NB70,DEPT OF DEFENSE,17.0,DEPT OF THE NAVY,1700,NSWC CRANE,N00164,2026-05-07 09:31:53.473-04,Special Notice,Special Notice,auto15,NONE,No Set aside used,2026-05-07 09:31:53.473-04,2026-05-22T14:00:00-04:00,541330.0,AC12,Yes,https://sam.gov/workspace/contract/opp/5d9d0191fb7b42b7ba723bdc070425ed/view,"N00164-26-S-NB70 – REQUEST FOR INFORMATION (RFI)/SOURCES SOUGHT (SS) - Engineering Services and Supplies to Support AEGIS Weapon System – PSC – AC12 - NAICS 541330 Issue date 7MAY2026 - Closing date 22MAY2026 at 02:00 PM EST (EDT) SOURCES SOUGHT (SS) - Naval Surface Warfare Center, Crane Division (NSWC Crane) is conducting market research seeking industry technical capabilities for engineering services and supplies to support the sustainment, upgrades, and repair of the AN/SPY-1 radar system across the AEGIS Fleet and AEGIS Ashore (AA) platforms. NSWC Crane intends to solicit and award Job Order 0001 off of a five-year Basic Ordering Agreement (BOA), immediately following award of the BOA (Announcement Number N0016426SNB16), on a sole source basis to Lockheed Martin (CAGE: 02769) to procure Engineering Services and Supplies in support of United States (U.S.) and Foreign Military Sales (FMS) Navy new ship construction, U.S. and FMS Land Based Test Sites (LBTS), and U.S. Navy and FMS sustainment to Lockheed Martin Rotary and Mission Systems (LMRMS). U.S. programs include the AEGIS Weapon System (AWS), AN/SPY radars, and ancillary equipment. Acquisitions under the BOA are anticipated to be conducted on a sole-source basis IAW the statutory authority 10 U.S.C. 3204 (a)(1) as implemented by FAR 6.103-1. The Government is seeking information from Contractors mitigating the sole-source basis cited above. This is a SS announcement to determine the availability and technical capability of businesses to provide the required supplies/services. Additionally, this notice is being published with the intent of conducting market research and determining the availability of small business participation as either prime or subcontractors. Small businesses should indicate their small business status (see FAR Part 19) in their capability statement. All interested parties are encouraged to submit company and product literature, a white paper no longer than five (5) pages, and/or other pertinent information, such as a description with performance parameters and a statement of current availability, summary of prior testing, test reports, a budgetary estimate of test articles, production units, production quantity breaks, mitigate the reason why the USG should not procure this effort on a sole source basis as stated above, and/or identify other USG contracts with similar efforts for the USG’s consideration. The USG may contact SS respondents to obtain clarification on the information submitted. Responses to the Market Survey shall include the following: Submitter’s Name Business Name, Street Address, City, State, Zip Code Business Size Point of Contact (POC) Name POC Telephone POC Email Announcement Number: N0016426SNB70 This SS is intended for planning purposes only and is issued solely for conducting market research in accordance with FAR Part 10. At the current time, NO FUNDING IS AVAILABLE for bid/proposal or contractual efforts. This SS is not a request for proposals and is not to be construed as a commitment by the Government to issue a solicitation or ultimately award a contract. Responses will not be considered as proposals, and no award will be made as a result of this notice. The Government is not obligated to and will not pay for information received in response to this notice. Sources who choose to respond to this notice are wholly responsible for any costs/expenses associated with submitting a response. Any costs incurred by interested companies in response to this announcement will NOT be reimbursed. All responsible sources may submit a capability statement which will be considered by the agency. However, a determination by the Government not to compete this proposed contract action based upon responses to this notice is solely within the discretion of the Government. Information received will normally be considered solely for the purpose of determining whether to conduct a competitive procurement. Contractor submittals shall NOT contain classified information. Contractors must be properly registered in the System for Award Management (SAM). Offerors may obtain information on SAM registration and annual confirmation requirements by calling 1-866-606-8220 or via the internet at https://www.sam.gov. Responses received after the deadline on 22 May 2026 may not be considered in the Government’s market research. Questions or inquiries should be directed to Charlene Warren, Code 0225, telephone 812-381-7139, e-mail charlene.r.warren.civ@us.navy.mil and ReBecca Poplin, Code 024, telephone 812-227-9363, e-mail rebecca.r.poplin.civ@us.navy.mil. Please reference the above SS number when responding to this notice. All information marked as proprietary information will be safeguarded to prevent unauthorized disclosures. Your interest in the requirement is appreciated.",2026-05-22 18:00:00+00:00, N00164-26-S-NB70 – REQUEST FOR INFORMATION (RFI)/SOURCES SOUGHT (SS) - Engineering Services and Supplies to Support AEGIS Weapon System – PSC – AC12 - NAICS 541330 Issue date 7MAY2026 - Closing date 22MAY
5c5234ac16114489a21098a4ce84d04c,Notice of Intent to Sole Source - Chemistry Center for Combating Antibiotic-Resistant Bacteria (CC4CARB),75N93024R00022,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",75.0,NATIONAL INSTITUTES OF HEALTH,7529,NATIONAL INSTITUTES OF HEALTH NIAID,75N930,2026-05-07 07:55:40.657-04,Special Notice,Special Notice,auto15,,,2026-05-07 07:55:40.657-04,2026-05-15T15:00:00-04:00,541714.0,AN12,Yes,https://sam.gov/workspace/contract/opp/5c5234ac16114489a21098a4ce84d04c/view,"The aim of this solicitation is to continue the Chemistry Center for Combating Antibiotic-Resistant Bacteria (CC4CARB) responsible for coordinating and conducting the design, synthesis, in vitro testing, and distribution of chemical libraries of discrete natural products and small-molecules with diverse physicochemical properties, specifically designed to target Gram-negative bacterial pathogens and other antibiotic-resistant bacteria identified as Antimicrobial Resistance threats. The contract shall consist of requirements in four (4) key areas: 1) Library Design, 2) Compound Synthesis, 3) Compound Testing, and 4) Compound Management, and includes Project Management of all efforts across these requirements. Any responsible offeror may submit a proposal which will be considered by the Agency. This RFP will be available electronically on April 08, 2026, and may be accessed through https://sam.gov/. Please note: After opening/downloading the solicitation in the Chrome browser, click the down arrow and select ""Open with system viewer"" to view the RFP in Adobe Acrobat. This process will allow the links in Section J of the RFP to work properly. This notice does not commit the Government to award a contract. No collect calls will be accepted. No facsimile transmissions will be accepted. For this solicitation, the NIAID requires proposals to be submitted online via the NIAID electronic Contract Proposal Submission (eCPS) website. Submission of proposals by facsimile or e-mail is not acceptable. For directions on using eCPS, go to the website https://ecps.nih.gov/ and then click on ""How to Submit.""",2026-05-15 19:00:00+00:00, The aim of this solicitation is to continue the Chemistry Center for Combating Antibiotic-Resistant Bacteria . This notice does not commit the Government to award a contract . Any responsible offeror may submit a proposal which will be considered by the Agency .
b10d9c0c5414419facfa28f3f7798d0c,Systematic Targeting Of MicroPlastics (STOMP),ARPA-H-SOL-26-152,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF",75.0,NATIONAL INSTITUTES OF HEALTH,7529,ADVANCED RESEARCH PROJECTS AGENCY FOR HEALTH (ARPA-H),75N992,2026-05-06 20:53:15.27-04,Solicitation,Solicitation,auto15,NONE,No Set aside used,2026-05-06 20:53:15.27-04,2026-06-22T17:00:00-04:00,541714.0,AN13,Yes,https://sam.gov/workspace/contract/opp/b10d9c0c5414419facfa28f3f7798d0c/view,"May 6, 2026 - Amendment 2 to STOMP ISO ARPA-H-SOL-26-152. This amendment incorporates the following changes: 1. Corrects a typo under Figure 4: TA1.2 metrics, from 50 µm to 50 nm. 2. Section B. Cost and Pricing Data Support under page 46 has been revised. The requirements that have been removed are only necessary if proposers are selected for negotiations. All other terms and conditions remain unchanged. ____________________________________________________________ April 20, 2026 - Amendment 1 to STOMP ISO ARPA-H-SOL-26-152 This amendment corrects the Figure number on Page 11 and incorporates Figure 6 on Page 15. _____________________________________________________________________ All questions submitted to the ISO will be compiled and addressed. Responses will be posted to the STOMP Frequently Asked Questions (FAQ) page. Potential proposers are encouraged to monitor the FAQ page regularly for the latest information and updates: https://arpa-h.gov/explore-funding/programs/stomp/faqs _____________________________________________________________________ The Advanced Research Projects Agency for Health (ARPA-H) is posting this Innovative Solutions Opening (ISO) in support of the Systematic Targeting Of MicroPlastics (STOMP) Program. ARPA-H anticipates multiple Other Transaction (OT) Agreements will result from this announcement. Interested parties are invited to review the STOMP_ISO_ARPA-H-SOL-26-152 and assciated attachments. Additionally, proposers are encouraged to review the separate Special Notice, ARPA-H-SN-26-150, for information regarding the STOMP Proposers’ Day. Special Notice (SN), ARPA-H-SN-26-150, is an independent announcement and is not attached to this ISO announcement.",2026-06-22 21:00:00+00:00, The Advanced Research Projects Agency for Health (ARPA-H) is posting this Innovative Solutions Opening (IS) in support of the Systematic Targeting Of MicroPlastics (STOMP) Program . The requirements that have been removed are only necessary if proposers are selected for negotiations . All other terms and conditions remain unchanged .
5f505040ae7d4092a8ec8a4b929330d9,Critical Flow Venturi/SNP02-SGR14-100,80NSSC26929993Q,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,80.0,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION,8000,NASA SHARED SERVICES CENTER,80NSSC,2026-05-06 17:24:29.629-04,Special Notice,Special Notice,auto15,,,2026-05-06 17:24:29.629-04,2026-05-11T12:00:00-05:00,334513.0,AF22,Yes,https://sam.gov/workspace/contract/opp/5f505040ae7d4092a8ec8a4b929330d9/view,"Synopsis: NASA/NSSC has a requirement for Critical Flow Venturi/SNP02-SGR14-100. NASA/NSSC intends to issue a sole source contract to STUART A COLE DBA Flowmaxx Engineering under the authority of FAR 12.102(a). It has been determined that STUART A COLE DBA Flowmaxx Engineering is the sole provider of Critical Flow Venturi/SNP02-SGR14-100. NASA/NSSC will be the procuring center for this effort. Performance will be located at NASA/ Stennis Space Center (SSC). The Government intends to acquire Commercial items or services using the provisions, clauses and procedures prescribed in FAR Part 12 for Commercial The NAICS Code for this procurement is 334513. Interested organizations may submit their capabilities and qualifications to perform the effort in writing to the identified point of contact not later than 12:00 p.m. Central Standard Time on 5/11/2026. Such capabilities/qualifications will be evaluated solely for the purpose of determining whether or not to conduct this procurement on a competitive basis. A determination by the Government not to compete this proposed effort on a full and open competition basis, based upon responses to this notice, is solely within the discretion of the government. Oral communications are not acceptable in response to this notice. NASA FAR Supplement Clause 1852.215-84, Ombudsman, is applicable. The Center Ombudsman for this acquisition can be found at https://www.hq.nasa.gov/office/procurement/regs/Procurement-Ombuds-Comp-Advocate-Listing.pdf . Primary Point of Contact:",2026-05-11 17:00:00+00:00, NASA/NSSC has a requirement for Critical Flow Venturi/SNP02-SGR14-100 . The NAICS Code for this procurement is 334513 . Interested organizations may submit their capabilities and qualifications to perform the effort in writing . Oral communications are not acceptable in response to this notice .
f7438ccd26c34c58b96dde94c39e4db6,ARMY AMMUNITION MANUFACTURING INNOVATION INDUSTRIAL BASE INTEGRATION TEAM COMMERCIAL SOLUTIONS OPENING REQUEST FOR SOLUTIONS,AMIP-CSO,DEPT OF DEFENSE,21.0,DEPT OF THE ARMY,2100,W6QK ACC-RI,W519TC,2026-05-06 15:35:16.143-04,Solicitation,Solicitation,autocustom,,,2026-05-06 15:35:16.143-04,2026-12-16T12:00:00-06:00,332993.0,AC12,Yes,https://sam.gov/workspace/contract/opp/f7438ccd26c34c58b96dde94c39e4db6/view,"Through this CSO, the Army aims to identify and adopt innovative commercial solutions that accelerate the integration of advanced manufacturing technologies, enable secure and connected digital environments, and promote sustainable practices. The goal is to create a more agile, resilient, and technologically advanced industrial base that meets current and future operational demands while ensuring compliance with DoD standards for cybersecurity, sustainability, and readiness.",2026-12-16 18:00:00+00:00," The Army aims to identify and adopt innovative commercial solutions that accelerate the integration of advanced manufacturing technologies . The goal is to create a more agile, resilient, and technologically advanced industrial base that meets current and future operational demands ."
a31b2125d1484369b4444c94ebbdcc8f,ROUNDTOP RFI,DARPA-SN-26-43,DEPT OF DEFENSE,97.0,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),97AE,DEF ADVANCED RESEARCH PROJECTS AGCY,HR0011,2026-05-06 13:57:27.713-04,Special Notice,Special Notice,autocustom,,,2026-05-06 13:57:27.713-04,2026-06-01T16:00:00,541714.0,AC11,Yes,https://sam.gov/workspace/contract/opp/a31b2125d1484369b4444c94ebbdcc8f/view,"The Biological Technologies Office (BTO) of the Defense Advanced Research Projects Agency (DARPA) seeks to solicit input from industry, academia, government laboratories, and non-traditional performers regarding the most advanced methods to rapidly mitigate and re-purpose large volumes of spilled Petroleum, Oils, and Lubricants (POLs).",2026-06-01 16:00:00+00:00," Biological Technologies Office (BTO) seeks to solicit input from industry, academia, government laboratories, and non-traditional performers regarding the most advanced methods to rapidly mitigate and re-purpose large volumes of spilled Petroleum, Oils, and Lubricants ."
94d2e932bbbd45f5b77d26e27a80a77e,Area of Interest for the DoW Office of Strategic Capital (OSC): Back-Office Modernization,HQ003426OSC02,DEPT OF DEFENSE,97.0,WASHINGTON HEADQUARTERS SERVICES (WHS),97F5,WASHINGTON HEADQUARTERS SERVICES,HQ0034,2026-05-06 12:31:14.107-04,Combined Synopsis/Solicitation,Special Notice,auto15,,,2026-05-06 12:31:14.107-04,2026-05-13T17:00:00-04:00,541715.0,AC32,Yes,https://sam.gov/workspace/contract/opp/94d2e932bbbd45f5b77d26e27a80a77e/view,"The Department of War (DoW) Office of Strategic Capital (OSC) is currently at a critical transition point and is seeking novel business processes to drastically enhance the mission effectiveness of its back-office functionality. Historically focused heavily on initial deal execution and startup activities, the organization must now evolve into a structured, scalable federal credit organization. Currently, OSC faces severe resource constraints and relies on highly manual, person-dependent, and paper-based processes in key functional areas like credit operations and portfolio management. As the deal pipeline continues to expand rapidly, the lack of a formalized ""back of bank"" infrastructure introduces unacceptable risks to long-term viability, audit readiness, and alignment with national security objectives. The mission requires an immediate institutionalization of operational capabilities to safeguard resources and ensure sustained mission success. Using the authority in 10 U.S.C. § 4022, OSC seeks a novel business process solution to rapidly design, document, and implement a minimum viable operating model (MVOM) for the Office of Strategic Capital’s back-office. This effort focuses on developing the foundational pillars of a federal credit program infrastructure, spanning credit operations, risk management, portfolio oversight, and compliance, thereby enabling deal teams to focus securely and efficiently on execution. The desired end state is a fully functional, repeatable, and auditable ""back of bank"" infrastructure that seamlessly supports OSC’s deal execution teams. See the attached Area of Interest for futher information.",2026-05-13 21:00:00+00:00," The Department of War (DoW) Office of Strategic Capital (OSC) is seeking novel business processes to drastically enhance the mission effectiveness of its back-office functionality . OSC relies on highly manual, person-dependent, and paper-based processes in key functional areas like credit operations and portfolio management . The desired end state is a"
